url,type,label,url_length,domain_length,path_length,num_dots,num_slashes,num_digits,num_special_chars,num_subdomains,has_https,has_ip,has_at_symbol,has_double_slash,query_length,num_query_params
onlineradio7.com/listen/CFLO_1047,benign,0,33,16,17,1,2,5,1,0,0,0,0,0,0,0
http://9779.info/%E5%8F%A4%E4%BB%A3%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%AD%9D%E5%B8%83%E8%B4%B4%E7%94%BB/,malware,3,99,9,83,1,4,30,27,0,0,0,0,0,0,0
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=610&catid=5&Itemid=10,defacement,1,96,15,17,3,4,6,11,1,0,0,0,0,56,5
artistswithaids.org/artforms/music/catalogue/rileyl.html,benign,0,56,19,37,2,4,0,0,0,0,0,0,0,0,0
http://www.versverwerktegroenten.nl/bruine-bonen.html,defacement,1,53,28,18,3,3,0,0,1,0,0,0,0,0,0
mylife.com/dominicbouchard,benign,0,26,10,16,1,1,0,0,0,0,0,0,0,0,0
mmagearguide.com/ufc-117-t-shirts-silva-vs-sonnen/,benign,0,50,16,34,1,2,3,0,0,0,0,0,0,0,0
worldtraveltours.org/4-alternative-places-you-can-choose-at-montreal-travel/.html,benign,0,81,20,61,2,2,1,0,0,0,0,0,0,0,0
iptv.org/,benign,0,9,8,1,1,1,0,0,0,0,0,0,0,0,0
elliscountydivorcelawyer.com/ellis-county-post-divorce-modification.htm,benign,0,71,28,43,2,1,0,0,0,0,0,0,0,0,0
http://grantland.com/the-triangle/2015-mlb-over-under-bets-chicago-cubs-houston-astros-oakland-as-tampa-bay-rays/,benign,0,113,13,93,1,5,4,0,0,0,0,0,0,0,0
fanpix.net/gallery/doug-savant-pictures.htm,benign,0,43,10,33,2,2,0,0,0,0,0,0,0,0,0
chacha.com/question/what-time-does-metro-center-mall-close,benign,0,58,10,48,1,2,0,0,0,0,0,0,0,0,0
marcospecialties.com/storeitems.asp?game=Chicago%20Coin&Chicago%20Coin=RED%20BARON%20(Blue%20Max),benign,0,97,20,15,2,1,10,9,0,0,0,0,0,61,2
hdlns.com/g508zf1457/Kansas+City+Star+Obituaries+Obituaries+from+Kansas+City+Star+Kansas+City%2C+MO,benign,0,99,9,90,1,2,8,1,0,0,0,0,0,0,0
familytreemaker.genealogy.com/users/v/e/r/James-R-Verrier/GENE7-0008.html,benign,0,73,29,44,3,6,5,0,1,0,0,0,0,0,0
therainmakersmessageboard.yuku.com/,benign,0,35,34,1,2,1,0,0,1,0,0,0,0,0,0
tumblr.com/tagged/sebastien+lefebvre,benign,0,36,10,26,1,2,0,0,0,0,0,0,0,0,0
ussoccer.com/News/Soccer-Wire/2002/10/U-S-Soccer-Wire-Galaxy-Claims-2002-MLS-Cup-With-1-0-Double-OT-Win-Over-Revs-Will-Go-For-Rare-Double.aspx,benign,0,142,12,130,2,5,12,0,0,0,0,0,0,0,0
filmannex.com/movie/1984-olympics-fencing-men-saber/21938,benign,0,57,13,44,1,3,9,0,0,0,0,0,0,0,0
allaboutjazz.com/php/musician.php?id=3751,benign,0,41,16,17,2,2,4,2,0,0,0,0,0,7,1
info-pages.000webhostapp.com,phishing,2,28,28,0,2,0,3,0,1,0,0,0,0,0,0
skiracing.com/?q=node/514,benign,0,25,13,1,1,2,3,2,0,0,0,0,0,10,1
myptccash.com,phishing,2,13,13,0,1,0,0,0,0,0,0,0,0,0,0
ertx.com/movie/2008/mad-about-mambo,benign,0,35,8,27,1,3,4,0,0,0,0,0,0,0,0
classicbikepictures.co.uk/c319/p2499/for_sale/yamaha%C2%A0yfu1wyfu1-t_for_sale.html,benign,0,83,25,58,3,4,11,5,1,0,0,0,0,0,0
http://thenextweb.com/dd/2011/05/09/squarespace-to-begin-version-6-beta-testing/gtm.js/gtm.js,benign,0,93,14,72,3,9,9,0,0,0,0,0,0,0,0
http://ecoledecoiffurecarolinelaprise.com/formations/pose-ongles/108.html,defacement,1,73,34,32,2,5,3,0,0,0,0,0,0,0,0
mtlasm.blogspot.com/,benign,0,20,19,1,2,1,0,0,1,0,0,0,0,0,0
http://chinacxyy.com/piccodejs-000.asp?lm2=191&x=3&y=2&w=90&h=63&open=1&n=10&tj=0,malware,3,81,13,18,2,3,17,16,0,0,0,0,0,42,8
medicinenet.com/heel_spurs/city.htm,benign,0,35,15,20,2,2,0,1,0,0,0,0,0,0,0
music.yahoo.com/nothingface/,benign,0,28,15,13,2,2,0,0,1,0,0,0,0,0,0
http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware,3,81,9,65,1,4,26,21,0,0,0,0,0,0,0
espn.go.com/college-football/team/_/id/2306/kansas-state-wildcats,benign,0,65,11,54,2,6,4,1,1,0,0,0,0,0,0
bleacherreport.com/articles/811265-mlb-power-rankings-comparing-every-mlb-team-to-a-classic-80s-rock-band,benign,0,105,18,87,1,2,8,0,0,0,0,0,0,0,0
citiprepaid-salarysea-at.tk,phishing,2,27,27,0,1,0,0,0,0,0,0,0,0,0,0
famoushookups.com/site/relationship_detail.php?name=Martin-Brodeur&celebid=12150&relid=11371,benign,0,92,17,29,2,2,10,7,0,0,0,0,0,45,3
genealogybuff.com/ar/clark/webbbs_config.pl/noframes/read/10,benign,0,60,17,43,2,6,2,1,0,0,0,0,0,0,0
microlabsltd.com/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
tripadvisor.com/ShowUserReviews-g57417-d1013388-r21219909-Mulligan_s-Stratton_Mountain_Vermont.html,benign,0,99,15,84,2,1,20,3,0,0,0,0,0,0,0
http://www.smc-images.co.uk/images/index_hvoda_2311_10.html,phishing,2,59,20,32,4,4,6,3,2,0,0,0,0,0,0
flickr.com/people/sleepingelf/,benign,0,30,10,20,1,3,0,0,0,0,0,0,0,0,0
http://www.nabu-gaildorf.de/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=01&Itemid=33,defacement,1,112,20,10,4,3,10,13,1,0,0,0,0,74,6
subscene.com/Taking-Woodstock/subtitles-80048.aspx,benign,0,50,12,38,2,2,5,0,0,0,0,0,0,0,0
http://kccs.nichost.ru/index.php?option=com_content&view=article&id=107:-24052012-213&catid=17:news&Itemid=35,defacement,1,109,15,10,3,3,18,11,1,0,0,0,0,76,5
http://www.nubiafarias.com/v1/index.php?option=com_mailto&tmpl=component&link=b9f337d1ca40d09a113ab5ae6426a96e642fb2af,defacement,1,118,19,13,3,4,24,7,1,0,0,0,0,78,3
http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.start,benign,0,131,14,110,3,9,8,0,0,0,0,0,0,0,0
tabs.ultimate-guitar.com/a/audioslave/audioslave_album_btab.htm,benign,0,63,24,39,3,3,0,2,1,0,0,0,0,0,0
sunjournal.com/section/news/5974,benign,0,32,14,18,1,3,4,0,0,0,0,0,0,0,0
http://www.elektro-vozila.si/motocikli/novice/volta-bcn-city-je-elektricni-mestni-supermoto-iz-spanije,defacement,1,102,21,74,2,5,0,0,1,0,0,0,0,0,0
ethicalsuperstore.com/products/green-and-blacks/organic-hot-chocolate-drink/?_$ja=tsid:6494%7Ccc:%7Cprd:12744%7Ccat:Groceries+%26+Everyday+%3E+Drinks+%3E+Chocolate,benign,0,163,21,55,1,4,16,9,0,0,0,0,0,86,1
lilliputreview.blogspot.com/2011/04/r-h-blyth-on-waka-and-haiku.html,benign,0,68,27,41,3,3,6,0,1,0,0,0,0,0,0
http://www.musimagen.com/lista_socios.php?pagina=15&letra=,defacement,1,58,17,17,3,3,2,5,1,0,0,0,0,16,2
basketball.wikia.com/wiki/Golden_State_Warriors,benign,0,47,20,27,2,2,0,2,1,0,0,0,0,0,0
ech.cwru.edu/ech-cgi/article.pl?id=PGS,benign,0,38,12,19,3,2,0,2,1,0,0,0,0,6,1
filmaffinity.com/es/search.php?stype=cast&stext=Elliott+Gould,benign,0,61,16,14,2,2,0,4,0,0,0,0,0,30,2
chicopeemasoniclodge.org/westover.htm,benign,0,37,24,13,2,1,0,0,0,0,0,0,0,0,0
filmcritic.com/features/2008/10/american-science-fiction-movies/,benign,0,64,14,50,1,5,6,0,0,0,0,0,0,0,0
geographic.org/geographic_names/v/ve_014.html,benign,0,45,14,31,2,3,3,2,0,0,0,0,0,0,0
paperbackswap.com/Sadie-Rose-Adventure-Hilda-Stahl/book/0891076352/,benign,0,67,17,50,1,4,10,0,0,0,0,0,0,0,0
baseball-almanac.com/players/player.php?p=hengeda01,benign,0,51,20,19,2,2,2,2,0,0,0,0,0,11,1
biographi.ca/EN/ShowBio.asp?BioId=41243,benign,0,39,12,15,2,2,5,2,0,0,0,0,0,11,1
deborahfrances-white.com/stand-up.html,benign,0,38,24,14,2,1,0,0,0,0,0,0,0,0,0
spcmoray.com/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
http://sexshop-bg.biz/products?page=shop.browse&category_id=276,defacement,1,63,14,9,2,3,3,5,0,0,0,0,0,32,2
edu.gov.on.ca/eng/sift/indexSec.asp,benign,0,35,13,22,4,3,0,0,2,0,0,0,0,0,0
benoitglazer.com/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
judgepedia.org/index.php/Alan_Gold,benign,0,34,14,20,2,2,0,1,0,0,0,0,0,0,0
http://mueblesjulianjimenez.es/index.php?page=shop.browse&category_id=14&option=com_virtuemart&Itemid=9,defacement,1,103,23,10,3,3,3,10,0,0,0,0,0,62,4
sbnation.com/ncaa-football/players/36729/brandon-smith,benign,0,54,12,42,1,4,5,0,0,0,0,0,0,0,0
isearch.com/searching.php?qloc=&showForm=name&qname=Robin+Kelly&refer=3338,benign,0,74,11,14,2,1,4,8,0,0,0,0,0,48,4
http://fischereiverein.org/bildergalerie/category/45-faenge-oktober-2010,defacement,1,72,19,46,1,5,6,0,0,0,0,0,0,0,0
ratemyteachers.com/amelia-high-school/15131-s,benign,0,45,18,27,1,2,5,0,0,0,0,0,0,0,0
http://www.expatsalon.ru/index.php/2009-03-04-07-22-09/category/7-.html?start=20,defacement,1,80,17,47,4,6,17,2,1,0,0,0,0,8,1
http://apoiojur.com.br/index.php?%2FTable%2FAdministrativo%2F,defacement,1,61,15,10,3,3,3,4,1,0,0,0,0,28,1
http://www.steffen-lemme.de/contact/berliner-buero/besuch-in-berlin,defacement,1,67,20,40,2,5,0,0,1,0,0,0,0,0,0
http://djsipke.nl/foto-album/1-cafedeknyp/detail/74-104.html?tmpl=component,defacement,1,75,10,43,2,6,6,2,0,0,0,0,0,14,1
carfloormatsforsale.com/door-sill/,benign,0,34,23,11,1,2,0,0,0,0,0,0,0,0,0
http://www.harley-davidson-dijon.com/component/adsmanager/1-/737-,defacement,1,65,29,29,2,6,4,0,1,0,0,0,0,0,0
facebook.com/pages/Liberman-Broadcasting/106123536086051?sk=info,benign,0,64,12,44,1,3,15,2,0,0,0,0,0,7,1
thefreelibrary.com/No+Catholic+schools+in+Quebec.-a030534573,benign,0,60,18,42,2,1,9,0,0,0,0,0,0,0,0
cngzhz.en.ec21.com/,benign,0,19,18,1,3,1,2,0,2,0,0,0,0,0,0
atlasshrugs2000.typepad.com/atlas_shrugs/2007/08/your-black-musl.html,benign,0,69,27,42,3,4,10,1,1,0,0,0,0,0,0
rotoworld.com/player/nhl/1413/player?r=1,benign,0,40,13,23,1,4,5,2,0,0,0,0,0,3,1
facebook.com/topic.php?uid=34012632110&topic=5794,benign,0,49,12,10,2,1,15,4,0,0,0,0,0,26,2
tomdegan.blogspot.com/,benign,0,22,21,1,2,1,0,0,1,0,0,0,0,0,0
http://www.smartphone.net.br/index.php?option=com_content&view=article&id=66&Itemid=60&lang=pt,defacement,1,94,21,10,4,3,4,11,2,0,0,0,0,55,5
http://www.annamodlo.com.ua/index.html,defacement,1,38,20,11,4,3,0,0,2,0,0,0,0,0,0
http://codecanyon.net/item/hide-my-joomla-hide-your-source-links/full_screen_preview/8988449,benign,0,92,14,71,1,6,7,2,0,0,0,0,0,0,0
cswisdom.com/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
http://www.aquamarinadivingtenerife.com/en/sites-of-interest.html,defacement,1,65,32,26,3,4,0,0,1,0,0,0,0,0,0
http://www.lafavoritacb.com/index.php?option=com_content&view=article&id=107:horarioinvierno&catid=43:articulos&Itemid=77,defacement,1,121,20,10,3,3,7,11,1,0,0,0,0,83,5
ibabuzz.com/outtakes/category/night-owl/crown-city-rockers/,benign,0,59,11,48,1,5,0,0,0,0,0,0,0,0,0
youtube.com/watch?v=ueziUAQR9LU,benign,0,31,11,6,1,1,1,2,0,0,0,0,0,13,1
en.wikipedia.org/wiki/Simonne_Monet-Chartrand,benign,0,45,16,29,2,2,0,1,1,0,0,0,0,0,0
http://www.sidecocarrelli.it/x.txt,defacement,1,34,21,6,3,3,0,0,1,0,0,0,0,0,0
http://www.metalsul.ind.br/site/index.php?option=com_morfeoshow&Itemid=,defacement,1,71,19,15,4,4,0,5,2,0,0,0,0,29,2
martindale.com/Brett-Donald-McIntosh/834737-lawyer.htm,benign,0,54,14,40,2,2,6,0,0,0,0,0,0,0,0
frillr.com/?q=taxonomy/term/1733,benign,0,32,10,1,1,3,4,2,0,0,0,0,0,20,1
bankingblog.celent.com/?p=2493,benign,0,30,22,1,2,1,4,2,1,0,0,0,0,6,1
en.wikipedia.org/wiki/Category:American_religious_leaders,benign,0,57,16,41,2,2,0,2,1,0,0,0,0,0,0
narrativemagazine.com/authors/saul-bellow,benign,0,41,21,20,1,2,0,0,0,0,0,0,0,0,0
benmeadowcroft.com/reports/corbato/,benign,0,35,18,17,1,3,0,0,0,0,0,0,0,0,0
spokeo.com/Mike+Burrows,benign,0,23,10,13,1,1,0,0,0,0,0,0,0,0,0
http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,benign,0,121,10,104,3,5,18,2,0,0,0,0,0,0,0
youtube.com/watch?v=FXWq7qMYB2s,benign,0,31,11,6,1,1,2,2,0,0,0,0,0,13,1
cifstate.org/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
nchsband.com/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
tvguide.com/celebrities/peter-keleghan/169984,benign,0,45,11,34,1,3,6,0,0,0,0,0,0,0,0
arstechnica.com/apple/news/2011/07/how-charlie-miller-discovered-the-apple-battery-hackhow-a-security-researcher-discovered-the-apple-battery-hack.ars,benign,0,150,15,135,2,5,6,0,0,0,0,0,0,0,0
blog.metmuseum.org/penandparchment/tag/hours-of-jeanne-devreux/,benign,0,63,18,45,2,4,0,0,1,0,0,0,0,0,0
divacafe.net/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
archive.org/stream/lifeofmaryqueeno00headuoft/lifeofmaryqueeno00headuoft_djvu.txt,benign,0,81,11,70,2,3,4,1,0,0,0,0,0,0,0
http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website,benign,0,121,11,84,2,6,5,3,0,0,0,0,0,18,1
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware,3,77,20,33,3,7,7,4,1,0,0,0,0,16,1
manta.com/c/mmq1m7y/coldwell-banker-heart-america,benign,0,49,9,40,1,3,2,0,0,0,0,0,0,0,0
superpages.com/bp/Milford-OH/Cliff-Riley-Insurance-L0125750056.htm,benign,0,66,14,52,2,3,10,0,0,0,0,0,0,0,0
ideas.repec.org/e/ppe73.html,benign,0,28,15,13,3,2,2,0,1,0,0,0,0,0,0
http://www.school91.kiev.ua/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=57,defacement,1,98,20,10,4,3,6,11,2,0,0,0,0,60,5
flickr.com/photos/cornforthimages/5812399737/,benign,0,45,10,35,1,4,10,0,0,0,0,0,0,0,0
http://djkatrina.ru/sobytiya/meropriyatiya/klub-prime-otkryvaetsya-posle-remonta-i-razdaet-podarki.html,defacement,1,103,12,84,2,5,0,0,0,0,0,0,0,0,0
national.citysearch.com/profile/45753728/vacaville_ca/fentons_creamery.html,benign,0,75,23,52,3,4,8,2,1,0,0,0,0,0,0
http://yourlust.com/videos/tight-euro-teen-anna-gets-properly-fucked-on-the-floor.html,benign,0,86,12,67,2,4,0,0,0,0,0,0,0,0,0
nytimes.com/pages/books/index.html,benign,0,34,11,23,2,3,0,0,0,0,0,0,0,0,0
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=10372,benign,0,69,19,37,2,3,5,2,0,0,0,0,0,12,1
http://szgs.ru/information-for-you/interesting-articles/13-2008-08-04-06-37-10.html,defacement,1,83,7,69,2,5,16,0,0,0,0,0,0,0,0
http://www.sandroecicero.com.br/index.php?option=com_content&view=article&id=1&Itemid=3&vsig1_0=18,defacement,1,98,24,10,4,3,6,12,2,0,0,0,0,56,5
homegain.com/local_real_estate/ND/argusville.html,benign,0,49,12,37,2,3,0,2,0,0,0,0,0,0,0
http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,3,81,9,65,1,4,27,21,0,0,0,0,0,0,0
http://noticias.uol.com.br/album/bbc/2015/04/01/obras-de-anel-rodoviario-de-r-68-bilhoes-afetam-rios-e-nascentes-em-sp.htm,benign,0,122,19,96,4,8,10,0,2,0,0,0,0,0,0
theglobeandmail.com/news/opinions/editorials/in-the-commons-the-kids-are-alright/article2011610/,benign,0,96,19,77,1,6,7,0,0,0,0,0,0,0,0
bw.edu/athletics/fb/staff/grabowski/,benign,0,36,6,30,1,5,0,0,0,0,0,0,0,0,0
appieid-enable.com,phishing,2,18,18,0,1,0,0,0,0,0,0,0,0,0,0
fadsplymouth.com/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
locatetv.com/tv/ellen-degeneres-show/1964142/episode-guide,benign,0,58,12,46,1,4,7,0,0,0,0,0,0,0,0
imdb.com/name/nm0769371/,benign,0,24,8,16,1,3,7,0,0,0,0,0,0,0,0
scotborders-folk.org.uk/labels.htm,benign,0,34,23,11,3,1,0,0,1,0,0,0,0,0,0
visa.ca/gvav/list2005.jsp?year=2005&curMonth=12,benign,0,47,7,18,2,2,10,4,0,0,0,0,0,21,2
autopostoajax.com.br,phishing,2,20,20,0,2,0,0,0,1,0,0,0,0,0,0
en.wikipedia.org/wiki/Party_of_One_(Peter_Elkas_album),benign,0,54,16,38,2,2,0,5,1,0,0,0,0,0,0
http://kienthuc.net.vn/diem-thi/diem-chuan-dai-hoc-bach-khoa-ha-noi-nam-2014-487293.html,benign,0,88,15,66,3,4,10,0,1,0,0,0,0,0,0
http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot,benign,0,85,9,69,1,5,15,20,0,0,0,0,0,0,0
http://www.ekino-neureut.de/index.php?option=com_content&view=article&id=15&Itemid=15,defacement,1,85,20,10,3,3,4,9,1,0,0,0,0,47,4
http://www.rockabilly.it/gruppi/52-four-stars.html,defacement,1,50,17,26,3,4,2,0,1,0,0,0,0,0,0
http://www.rathgaelgym.org/squads/mag.1,defacement,1,39,19,13,3,4,1,0,1,0,0,0,0,0,0
absoluteastronomy.com/topics/Legion_of_Merit,benign,0,44,21,23,1,2,0,2,0,0,0,0,0,0,0
thaiairways.com/,benign,0,16,15,1,1,1,0,0,0,0,0,0,0,0,0
famouspeople.com/famous_biographies/Lizzie_Stanton.htm,benign,0,54,16,38,2,2,0,2,0,0,0,0,0,0,0
triclopsband.com/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
mp3raid.com/music/lo_key.html,benign,0,29,11,18,2,2,1,1,0,0,0,0,0,0,0
amtrakcalifornia.com/index.cfm/routes/san-joaquin/,benign,0,50,20,30,2,4,0,0,0,0,0,0,0,0,0
4martinique.com/,benign,0,16,15,1,1,1,1,0,0,0,0,0,0,0,0
http://apoiojur.com.br/index.php?%2FNoticias%2Fnoticias.html,defacement,1,60,15,10,4,3,2,3,1,0,0,0,0,27,1
http://extratorrent.cc/torrent/4189694/Linux+User+%26+Developer+-+50+Critical+Fixes+%28Issue+152%2C+2015%29.html,benign,0,112,15,90,2,5,23,4,0,0,0,0,0,0,0
http://www.graz4u.at/de/produkte/187-high-level-e-mail-security.html,defacement,1,68,13,48,3,5,4,0,1,0,0,0,0,0,0
dwaynemeisner.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
linkedin.com/pub/john-barkley/7/764/916,benign,0,39,12,27,1,5,7,0,0,0,0,0,0,0,0
flyershistory.com/cgi-bin/b-player.cgi?Bernie_Parent,benign,0,52,17,21,2,2,0,2,0,0,0,0,0,13,1
http://www.richpictures.co.uk/home/viewpost/232,defacement,1,47,22,18,3,5,3,0,2,0,0,0,0,0,0
topix.com/ca/montreal-qc-montreal-nord,benign,0,38,9,29,1,2,0,0,0,0,0,0,0,0,0
http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%BD%E5%8F%B6%E8%B4%B4%E7%94%BB/,malware,3,72,9,56,1,4,20,18,0,0,0,0,0,0,0
trssllc.com/,benign,0,12,11,1,1,1,0,0,0,0,0,0,0,0,0
allgame.com/game.php?id=39396,benign,0,29,11,9,2,1,5,2,0,0,0,0,0,8,1
renerichardcollections.com/media.html,benign,0,37,26,11,2,1,0,0,0,0,0,0,0,0,0
securityfirstinternationalholdings.com/,benign,0,39,38,1,1,1,0,0,0,0,0,0,0,0,0
factbites.com/topics/Leyte,benign,0,26,13,13,1,2,0,0,0,0,0,0,0,0,0
car-stuff.com/pontiacgrandprixparts.htm,benign,0,39,13,26,2,1,0,0,0,0,0,0,0,0,0
usa-people-search.com/Find-Steven-Schwartz-CO.aspx,benign,0,50,21,29,2,1,0,0,0,0,0,0,0,0,0
muhanovabeauty.ru,phishing,2,17,17,0,1,0,0,0,0,0,0,0,0,0,0
http://www.simmeurope.com/index.php?view=article&id=23:budget-economique-exploratoire-pour-lannee-2012&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=48,defacement,1,175,18,10,3,3,9,17,1,0,0,0,0,139,8
en.wordpress.com/tag/j-pop/,benign,0,27,16,11,2,3,0,0,1,0,0,0,0,0,0
pinoyexchange.com/forums/archive/index.php/t-194687.html,benign,0,56,17,39,3,4,6,0,0,0,0,0,0,0,0
classicflix.com/buster-keaton-shorts-collection-bluray-1920-1923-p-11169.html,benign,0,77,15,62,2,1,13,0,0,0,0,0,0,0,0
http://spplodz.nazwa.pl/archiwum/2006_08b.php,defacement,1,45,16,22,3,4,6,1,1,0,0,0,0,0,0
vodacom.co.za/,benign,0,14,13,1,2,1,0,0,1,0,0,0,0,0,0
http://www.bertilohlsson.com/de/component/user/login?return=aHR0cDovL3d3dy5iZXJ0aWxvaGxzc29uLmNvbS9iaWxkZXJnYWxlcmllL2tsYXNzaXNjaGUtZG9zZW4vcnVuZGUtZm9ybT9sYW5nPWRl,defacement,1,164,21,24,2,6,14,2,1,0,0,0,0,111,1
uwsuper.edu/alumni/halloffame/individuals.cfm,benign,0,45,11,34,2,3,0,0,0,0,0,0,0,0,0
http://www.besztercekk.hu/index.php?option=com_lr&view=stadium&id=1&Itemid=162,defacement,1,78,18,10,3,3,4,9,1,0,0,0,0,42,4
suite.tekora.com/i/philippecoupjambet,benign,0,37,16,21,2,2,0,0,1,0,0,0,0,0,0
medicine.mcgill.ca/radiology/home_teachinghospitals.htm,benign,0,55,18,37,3,2,0,1,1,0,0,0,0,0,0
http://gizmodo.com/one-year-after-the-first-snowden-leak-whats-really-cha-1586213046/all,benign,0,88,11,70,1,4,10,0,0,0,0,0,0,0,0
jbmfilms.com/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
http://www.manganellipalace.it/de/willkommen-bei.html,defacement,1,53,23,23,3,4,0,0,1,0,0,0,0,0,0
en.wikipedia.org/wiki/Southeast_High_School_(Kansas_City%2C_Missouri),benign,0,69,16,53,2,2,1,6,1,0,0,0,0,0,0
infopig.com/news/12-08-2009.html,benign,0,32,11,21,2,2,8,0,0,0,0,0,0,0,0
http://uproxx.com/dimemag/2015/05/lebron-instagram-like-wants-to-leave-school-to-be-model-she-shouldnt/,benign,0,103,10,86,1,7,6,0,0,0,0,0,0,0,0
linkedin.com/pub/tim-stepanski/18/319/149,benign,0,41,12,29,1,5,8,0,0,0,0,0,0,0,0
deafresources.info/,benign,0,19,18,1,1,1,0,0,0,0,0,0,0,0,0
http://web.tv/liveCategory/17/language/1/index/changeLanguage/newshared/searchAutoComplete,benign,0,90,6,77,1,10,3,0,0,0,0,0,0,0,0
juggle.com/gary-pettis,benign,0,22,10,12,1,1,0,0,0,0,0,0,0,0,0
weather.noaa.gov/weather/TX_cc_us.html,benign,0,38,16,22,3,2,0,2,1,0,0,0,0,0,0
http://www.sikobv.eu/nl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5zaWtvYnYuZXUvbmwvY29tcG9uZW50L2NvbnRlbnQvYXJ0aWNsZS8yLXZvb3JwYWdpbmEtdGFiLzI0MC1kZWxvLW5ldy1jYXJ0cmlkZ2Utc3lzdGVt,defacement,1,200,13,31,3,6,20,4,1,0,0,0,0,148,2
http://midas-medical.com/products/electrocardiographecg/cardio-max-series/cardio-max-cm-03c/index.html,defacement,1,102,17,78,2,7,2,0,0,0,0,0,0,0,0
rcarpe95.beget.tech,phishing,2,19,19,0,2,0,2,0,1,0,0,0,0,0,0
answers.com/topic/the-northern-pikes,benign,0,36,11,25,1,2,0,0,0,0,0,0,0,0,0
http://www.kommunalbit.de/index.php?option=com_content&view=section&id=5&Itemid=14,defacement,1,82,18,10,3,3,3,9,1,0,0,0,0,46,4
http://www.galerie-unterm-maulbeerbaum.de/index.php?option=com_content&view=article&id=58&Itemid=57,defacement,1,99,34,10,3,3,4,9,1,0,0,0,0,47,4
http://fb.com.accounts.login.userid.343441.fbsbk.com/,phishing,2,53,45,1,7,3,6,0,6,0,0,0,0,0,0
uk.ask.com/wiki/Lou_Holtz,benign,0,25,10,15,2,2,0,1,1,0,0,0,0,0,0
adsoftheworld.com/profile/profile_country/Egypt?page=4,benign,0,54,17,30,1,3,1,3,0,0,0,0,0,6,1
lifeskate.com/skate/2009/01/jessica-dub%C3%A9-and-bryce-davison-win-pairs-event-at-2009-canadian-figure-skating-championships.html,benign,0,130,13,117,2,4,12,2,0,0,0,0,0,0,0
flixster.com/actor/tyrone-benskin,benign,0,33,12,21,1,2,0,0,0,0,0,0,0,0,0
basil-poledouris.thelyricarchive.com/lonesome-dove/,benign,0,51,36,15,2,2,0,0,1,0,0,0,0,0,0
monettecn.multiply.com/contacts,benign,0,31,22,9,2,1,0,0,1,0,0,0,0,0,0
collegehockeynews.com/news/2010/03/13_quinnipiac.php,benign,0,52,21,31,2,4,8,1,0,0,0,0,0,0,0
summitconnects.com/In_the_News/ARCHIVE/2005_06.htm,benign,0,50,18,32,2,3,6,3,0,0,0,0,0,0,0
http://yourlust.com/videos/frantic-european-blondie-rocks-the-show-with-masturbation-solo.html,benign,0,94,12,75,2,4,0,0,0,0,0,0,0,0,0
dailymotion.com/video/x3ytl9_wcw-superbrawl-1998-part-1_sport,benign,0,61,15,46,1,2,7,2,0,0,0,0,0,0,0
imdb.com/name/nm0056924/,benign,0,24,8,16,1,3,7,0,0,0,0,0,0,0,0
wn.com/De_La_Rue,benign,0,16,6,10,1,1,0,2,0,0,0,0,0,0,0
ehow.com/list_7588256_solar-panel-manufacturing-companies.html,benign,0,62,8,54,2,1,7,2,0,0,0,0,0,0,0
